Iteration max_z min_z max_grad min_grad
411 0.000341056 -0.000264411 24.2045 0.439045
412 0.000329603 -0.000265389 24.2045 0.439068
413 0.000318535 -0.000266338 24.2045 0.439092
414 0.000307848 -0.000267256 24.2045 0.439116
415 0.000297536 -0.000268143 24.2045 0.43914
416 0.000287593 -0.000268997 24.2045 0.439165
417 0.000278012 -0.000269817 24.2045 0.439191
418 0.000268785 -0.000270601 24.2045 0.439217
419 0.000259903 -0.000271348 24.2045 0.439243
420 0.000251359 -0.000272056 24.2045 0.43927
421 0.000243142 -0.000272723 24.2045 0.439297
422 0.000235243 -0.000273347 24.2045 0.439324
423 0.000234201 -0.000273926 24.2045 0.439352
424 0.000237064 -0.000274458 24.2045 0.439379
425 0.000240672 -0.00027494 24.2045 0.439407
426 0.000244297 -0.000275371 24.2045 0.439435
427 0.00024794 -0.000275747 24.2045 0.439463
428 0.000251595 -0.000276066 24.2045 0.439491
429 0.000255262 -0.000276325 24.2045 0.439519
430 0.000258936 -0.000276522 24.2045 0.439548
431 0.000262615 -0.000276653 24.2045 0.439576
432 0.000266295 -0.000276715 24.2045 0.439604
433 0.000269973 -0.000276706 24.2045 0.439631
434 0.000273644 -0.000276622 24.2045 0.439659
435 0.000277306 -0.000276459 24.2045 0.439687
436 0.000280955 -0.000276215 24.2045 0.439714
437 0.000284585 -0.000275887 24.2045 0.439741
438 0.000288193 -0.00027547 24.2045 0.439768
439 0.000291773 -0.000274962 24.2045 0.439794
440 0.000295323 -0.000274358 24.2045 0.43982
441 0.000298836 -0.000273657 24.2046 0.439846
442 0.000302307 -0.000272854 24.2046 0.439871
443 0.000305733 -0.000271947 24.2046 0.439897
444 0.000309108 -0.000270931 24.2046 0.439921
445 0.000312427 -0.000269805 24.2046 0.439945
446 0.000315684 -0.000268565 24.2046 0.439969
447 0.000318875 -0.000267208 24.2046 0.439993
448 0.000321996 -0.000265732 24.2046 0.440015
449 0.000325039 -0.000264134 24.2046 0.440038
450 0.000328002 -0.000262411 24.2046 0.44006
451 0.000330879 -0.000260562 24.2046 0.440081
452 0.000333665 -0.000258585 24.2046 0.440102
453 0.000336355 -0.000256478 24.2046 0.440122
454 0.000338946 -0.000254239 24.2046 0.440142
455 0.000341433 -0.000251867 24.2046 0.440161
456 0.000343812 -0.000249361 24.2046 0.44018
457 0.000346079 -0.00024672 24.2046 0.440198
458 0.00034823 -0.000243944 24.2046 0.440215
459 0.000350262 -0.000241032 24.2046 0.440232
460 0.000352172 -0.000237985 24.2046 0.440248
461 0.000353957 -0.000234802 24.2046 0.440264
462 0.000355615 -0.000239152 24.2046 0.440279
463 0.000357142 -0.000247236 24.2046 0.440294
464 0.000358537 -0.000255465 24.2046 0.440307
465 0.000359798 -0.000263836 24.2046 0.440321
466 0.000360923 -0.000272346 24.2046 0.440333
467 0.000361911 -0.000280992 24.2047 0.440346
468 0.000362761 -0.000289769 24.2047 0.440357
469 0.000363471 -0.000298674 24.2047 0.440368
470 0.00036404 -0.000307701 24.2047 0.440378
471 0.000364468 -0.000316844 24.2047 0.440388
472 0.000364755 -0.000326099 24.2047 0.440397
473 0.000364899 -0.000335458 24.2047 0.440406
474 0.0003649 -0.000344914 24.2047 0.440414
475 0.000364758 -0.000354459 24.2047 0.440421
476 0.000364471 -0.000364085 24.2047 0.440428
477 0.000364041 -0.000373782 24.2047 0.440434
478 0.000363466 -0.000383539 24.2047 0.44044
479 0.000362745 -0.000393347 24.2047 0.440445
480 0.000361879 -0.000403192 24.2047 0.44045
481 0.000360866 -0.000413061 24.2047 0.440454
