Iteration max_z min_z max_grad min_grad
323 0.000577593 -0.000200861 1.13397 0.762917
324 0.000582024 -0.000204764 1.13413 0.760944
325 0.000586724 -0.000208766 1.13428 0.759014
326 0.000591727 -0.000212872 1.13441 0.757125
327 0.000597069 -0.000217086 1.13454 0.755279
328 0.000602784 -0.000221415 1.13465 0.753475
329 0.00060891 -0.000225863 1.13475 0.751713
330 0.000615484 -0.000230437 1.13484 0.749995
331 0.000622544 -0.000235143 1.13491 0.74832
332 0.00063013 -0.000239988 1.13497 0.74669
333 0.00063828 -0.000244979 1.13502 0.745105
334 0.000647037 -0.000250123 1.13504 0.743567
335 0.000656442 -0.000255428 1.13506 0.742076
336 0.00066654 -0.000260903 1.13505 0.740634
337 0.000677374 -0.000266556 1.13503 0.739244
338 0.000688991 -0.000272397 1.13499 0.737907
339 0.000701437 -0.000278436 1.13493 0.736627
340 0.000714758 -0.000284683 1.13485 0.735406
341 0.000729003 -0.000291149 1.13475 0.734248
342 0.000744218 -0.000297847 1.13463 0.733157
343 0.000760449 -0.000304789 1.13453 0.732138
344 0.000777739 -0.000311988 1.13441 0.731197
345 0.00079613 -0.000319458 1.13426 0.73034
346 0.000815655 -0.000327216 1.13408 0.729573
347 0.000836342 -0.000335277 1.13388 0.728906
348 0.000858209 -0.000343658 1.13365 0.728347
349 0.000881258 -0.000352378 1.13339 0.727907
350 0.000905477 -0.000361457 1.13311 0.727597
351 0.000930829 -0.000370915 1.13279 0.72743
352 0.000957251 -0.000380775 1.13243 0.72742
353 0.000984643 -0.000391062 1.13205 0.727583
354 0.00101287 -0.0004018 1.13162 0.727935
355 0.00104174 -0.000413017 1.13116 0.728495
356 0.00107101 -0.000424742 1.13066 0.729282
357 0.00110037 -0.000437005 1.13012 0.730316
358 0.00112944 -0.000449839 1.12953 0.73162
359 0.00115778 -0.000463277 1.1289 0.733212
360 0.00118486 -0.000477356 1.12822 0.735115
361 0.00121007 -0.000492112 1.12748 0.737347
362 0.00123276 -0.000507584 1.1267 0.739926
363 0.00125221 -0.000523809 1.12586 0.742864
364 0.00126771 -0.000540826 1.12496 0.746172
365 0.00127852 -0.000558676 1.124 0.749853
366 0.00128397 -0.000577394 1.12298 0.753904
367 0.00128349 -0.000597017 1.12189 0.758313
368 0.00127661 -0.000617579 1.12073 0.763061
369 0.00126307 -0.000639111 1.11949 0.76812
370 0.00124278 -0.000661639 1.11818 0.773454
371 0.00121591 -0.000685185 1.11678 0.77902
372 0.00118283 -0.000709766 1.11531 0.784766
373 0.00114413 -0.000735392 1.11374 0.790641
374 0.00110057 -0.000762063 1.11208 0.796588
375 0.00105308 -0.000789772 1.11033 0.802551
376 0.00100264 -0.000818497 1.10847 0.808478
377 0.000950288 -0.000848203 1.10652 0.81432
378 0.000897021 -0.000878837 1.10446 0.818237
379 0.000843778 -0.000910321 1.10229 0.819514
380 0.000791393 -0.000942554 1.10002 0.820939
381 0.000775033 -0.000975403 1.09764 0.822525
382 0.000758268 -0.0010087 1.09514 0.824283
383 0.000741197 -0.00104223 1.09254 0.826226
384 0.000726366 -0.00107574 1.08983 0.828364
385 0.000720494 -0.00110892 1.08701 0.830709
386 0.00071445 -0.00114143 1.0841 0.833272
387 0.00070827 -0.00117286 1.08109 0.836062
388 0.000701981 -0.00120274 1.078 0.839087
389 0.000695608 -0.00123059 1.07483 0.842353
390 0.000689169 -0.00125586 1.0716 0.845861
391 0.000682678 -0.00127801 1.06832 0.849613
392 0.000676146 -0.00129646 1.0666 0.853603
393 0.000669581 -0.00131068 1.06628 0.857825
394 0.000662988 -0.00132014 1.06583 0.862263
395 0.000656369 -0.00132442 1.06525 0.866902
396 0.000649726 -0.00132315 1.06455 0.871719
397 0.000643057 -0.00131608 1.06373 0.876687
398 0.000636361 -0.0013031 1.06278 0.881775
399 0.000629634 -0.00128424 1.06171 0.886949
400 0.000622876 -0.00125968 1.06053 0.892172
401 0.000616082 -0.00122973 1.05925 0.897408
402 0.000609252 -0.00119485 1.05787 0.901427
403 0.000602385 -0.00115561 1.05642 0.903306
404 0.000595482 -0.00111266 1.0549 0.905127
